309,2277.249675222172
310,2286.817507327979
311,2290.7986162819757
312,2307.737937379455
313,2315.338005229739
314,2316.180481252066
315,2318.750804828143
316,2492.420301887796
317,2506.8596242615135
318,2505.1156331726734
319,2505.0036270177334
320,2501.3243484417367
321,2487.987859931502
322,2487.5620837692168
323,2484.2893370014376
324,2495.8619317996904
325,2492.3751071211227
326,2486.119886470571
327,2480.328571020135
328,2478.4455899941736
329,2472.280257978682
330,2466.535620824589
331,2514.4877866322454
332,2503.67613881216
333,2494.721552222487
334,2656.3212971313433
335,3066.19112365208
336,2627.4688519304304
337,2644.2926145403026
338,2389.8256911316494
339,2429.100264857673
340,2424.028797876434
341,2409.096351523466
342,2221.6492855091738
343,2184.0976739386047
344,1771.993132981606
345,1840.9488539174479
346,1755.6647678288643
347,1627.949209250737
348,1424.8299361337665
349,2577.408487000556
350,2235.631813214144
351,2225.1033566005704
352,2279.571474623602
353,2287.212819309109
354,2360.0476584507837
355,2463.8156406566873
356,2535.299079020315
357,2628.5020713714102
358,2688.809608357868
359,2800.787547857332
360,2849.4201651299154
361,2837.499247053933
362,2944.515105167966
363,3024.865793383039
364,3097.350963179759
365,3236.150943886639
366,3177.3526559391194
367,3172.2520585482202
368,3177.1877621825815
369,3143.7582427766947
370,3019.264016886207
371,2607.2599474759404
372,2574.1502180947386
373,2236.1166976864806
374,2316.9935605809646
375,2281.7764270366893
376,2248.6322016712284
377,2241.4255194467523
378,2189.0581925702973
379,2137.78282691372
380,1717.8862748866186
381,2275.3704142266233
382,2416.54378508793
383,2545.924345571912
384,2818.963097866261
385,2443.232005575955
386,2671.1604347394423
387,2170.8500349449896
388,1955.1135483816106
389,1965.282861396758
390,2002.262304830384
391,1982.6952700545444
392,2011.5391179501264
393,2001.4824579683748
394,2207.0765442036713
395,2558.695866614121
396,2498.09737034803
397,2337.535249148182
398,2874.706049981741
399,2634.278446905662
400,2504.8704973116623
401,2309.8117415559645
402,2189.045588366612
403,2171.394136734145
404,2349.67898324629
405,1953.0142391669542
406,2184.922301784929
407,2442.428212747362
408,2506.3254831712406
409,2546.671772989149
410,2540.9345288577456
411,2547.892466867286
412,2542.7412004433786
413,2923.008642200423
414,2799.9673433364032
415,2718.299193670291
416,2812.138551852929
417,2696.33380239504
418,2738.0232480759696
419,2798.037392507218
420,2766.2611036310236
421,2871.115419524804
422,2927.8047372809933
423,2940.1866953391236
424,2960.602177842794
425,2958.442971456001
426,3767.0617195713894
427,3771.5375188973226
428,2804.67452987591
429,2272.086528385663
430,2386.8311307286763
431,3771.6064681023677
432,2285.893711798345
433,2036.3446605556776
434,2796.791187021259
435,3092.681885253566
436,3382.5869932467535
437,3374.4683429278557
438,3609.249685433592
439,3954.107207536667
440,4385.6439878994115
441,4524.288443459588
442,4688.529646354473
443,3795.9944353111046
444,3770.937449046218
445,3696.4324865094363
446,4078.8663221683255
447,4856.467826471202
448,4684.741358432796
449,4690.660856314061
450,4458.433618690829
451,4452.809013743469
452,4463.007484685347
453,4904.2687885833275
454,4978.290316224208
455,4990.29958658164
456,4953.9686943572915
457,4469.081020372814
458,4468.27895675593
459,4366.35643321313
460,4339.339844382325
461,4348.684820005122
462,4391.437907448002
463,4448.970036345115
464,4500.1712121395285
465,4411.37826692657
466,4058.773580290721
467,3833.995684261899
468,4282.170859941518
469,4502.814591815089
470,4486.531346974865
471,5156.445484124191
472,5121.57864824336
473,5061.695290413717
474,4342.549341591672
475,5067.355557199092
476,5084.377530110674
477,5122.726487857739
478,5091.281821222901
479,5114.741328865406
480,4332.373160429608
481,4424.48799627509
482,4180.0639782330945
483,3584.9430743617204
484,3571.620087504074
485,3568.5835297510157
486,4018.5329610113904
487,4005.159726415615
488,3996.6231295821967
489,3989.5697585561234
490,3983.374889090941
491,3488.48229117578
492,3484.1663341599588
493,3481.0764570488136
494,3478.4890139184586
495,3475.7881557348333
496,3470.619306989114
497,3465.802491290059
498,3461.3193988555518
499,3460.5418780755576
500,3462.0851498546303
501,3462.3736054253964
502,3462.0791647611677
503,3463.6029922669113
504,3463.020101537214
505,3462.0909567324616
506,3458.9446102599195
507,3457.5306417364395
508,3456.1517092851523
509,3454.064803495243
510,3454.610536902413
511,3454.871608515514
512,3452.346307749417
513,3450.448096251318
514,3450.6824835486736
515,3532.2362891470816
516,3533.0533172758915
517,3532.8056060111808
518,3534.1777224765992
519,3533.2442236059683
520,3534.5985550203236
521,3534.709096270643
522,3531.566741884183
523,3528.029619405831
524,3520.611698090211
525,3516.9139912770584
526,3384.3519698044124
527,3390.2352513000205
528,3060.576083087839
529,3107.890189048209
530,3154.3980401933554
531,3281.050443530209
532,3563.1339440516967
533,3617.6778673779404
534,3864.921589951526
535,3951.8924025112246
536,4340.6728253616675
537,3406.5278592992895
538,5019.421141958476
539,5418.64927420909
540,5156.180758272219
541,5110.190365230209
542,5264.099696458612
543,4937.316080113782
544,4877.479050507178
545,4801.087665151141
546,4746.036382824206
547,4735.971980323642
548,4739.717723449044
549,4718.704414757
550,4220.197719087958
551,4123.4148869858445
552,4127.683907163152
553,4063.553410495831
554,4022.290662868164
555,4060.929278905198
556,3980.625702800525
557,3381.212445301032
558,3353.8753275604686
559,3343.841160517093
560,3353.1352310322295
561,3369.950603752774
562,2863.9279080111346
563,2773.7552418821615
564,2786.3116932978087
565,2777.707304891926
566,2850.20966644999
567,2886.6980252479025
568,2864.691140174299
569,2857.7596685207404
570,2858.259536105204
571,2923.962464855544
572,2882.3359197063173
573,2900.2580095570174
574,2878.880079032921
575,2920.9324126277543
576,2892.606898060035
577,2904.258780542404
578,2928.8020034358506
579,2909.7637509974666
580,2914.1431736485433
581,2919.5104102414266
582,2917.828252258477
583,2929.8202329913015
584,2935.418652680641
585,2954.57551405818
586,2927.6572006181827
587,2870.5624000080506
588,2856.285573212772
589,2853.053539575682
590,2867.9307594539646
591,2960.3717187499046
592,2973.27874615524
593,2973.099635345048
594,2989.3874136498334
595,2989.0779863602597
596,2993.974325919611
597,2989.6034694888162
598,2995.57444279234
599,3001.8001470769964
600,2960.7940900707526
601,2957.500901914756
602,2960.03322287996
603,2957.207615141551
604,2960.0441138005076
605,2956.6371575491885
606,2956.453251410924
607,2951.4269383821643
608,3144.6992682812975
609,3147.340996216927
610,3146.0122676115434
611,3147.2624976020634
612,3149.478079812069
613,2523.8637357589
614,2516.3853509896758
615,2514.8622589307865
616,2503.9193798694696
617,2456.238743836031
618,2401.2656869902635
619,2371.422686793206
620,2381.7208776868674
621,2384.582106106611
622,2391.8090404176382
623,2394.8648368792883
624,2368.803700476713
625,2321.313303591578
626,2397.378664428761
627,2391.956987710919
628,2411.7313695541375
629,2409.279097234634
630,2413.61614015066
631,2427.404360737863
632,2410.3548160497558
633,2397.692999902204
634,2404.104662233201
635,2412.8946115939557
636,2416.5191187952805
637,2435.415878853306
638,2489.61466655453
639,2471.616678239388
640,2482.724928910894
641,2473.5228791427153
642,2474.6290131628343
643,2474.9974013057895
644,2475.4605279340694
645,2474.795202404475
646,2476.120737772473
647,2481.735119767739
648,2485.8619603641287
649,2490.930512766603
650,2486.8202177968874
651,2472.657193250811
